Entry_ID|Name|Type|Solvent|pH
bmse000886|pentane-1,2,3,4,5-pentol|IUPAC|D2O|7.4
bmse000886|pentane-1,2,3,4,5-pentol|IUPAC_TRADITIONAL|D2O|7.4
bmse000886|pentane-1,2,3,4,5-pentol|IUPAC_CAS|D2O|7.4
bmse000886|pentane-1,2,3,4,5-pentol|IUPAC_OPENEYE|D2O|7.4
bmse000886|pentane-1,2,3,4,5-pentol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000887|Chromotrichia factor|synonym|D2O|7.4
bmse000887|1-Amino-4-carboxybenzene|synonym|D2O|7.4
bmse000887|ABEE|synonym|D2O|7.4
bmse000887|Kyselina p-aminobenzoova [Czech]|synonym|D2O|7.4
bmse000887|4-Aminobenzoate|synonym|D2O|7.4
bmse000887|RVPaba Lipstick|synonym|D2O|7.4
bmse000887|Trichochromogenic factor|synonym|D2O|7.4
bmse000887|Amben|synonym|D2O|7.4
bmse000887|Acido p-aminobenzoico [Italian]|synonym|D2O|7.4
bmse000887|Pabafilm|synonym|D2O|7.4
bmse000887|p-Aminobenzoate|synonym|D2O|7.4
bmse000887|Sunbrella|synonym|D2O|7.4
bmse000887|4-AMINOBENZOIC ACID|synonym|D2O|7.4
bmse000887|Benzoic acid, p-amino-|synonym|D2O|7.4
bmse000887|Potaba|synonym|D2O|7.4
bmse000887|Pabacyd|synonym|D2O|7.4
bmse000887|Vitamin H'|synonym|D2O|7.4
bmse000887|PAB|synonym|D2O|7.4
bmse000887|p-Carboxyphenylamine|synonym|D2O|7.4
bmse000887|Super Shade by Coppertone|synonym|D2O|7.4
bmse000887|Anticanitic vitamin|synonym|D2O|7.4
bmse000887|Papacidum|synonym|D2O|7.4
bmse000887|Pabamine|synonym|D2O|7.4
bmse000887|4-Carboxyaniline|synonym|D2O|7.4
bmse000887|p-Carboxyaniline|synonym|D2O|7.4
bmse000887|Acidum paraminobenzoicum|synonym|D2O|7.4
bmse000887|Benzoic acid, 4-amino-|synonym|D2O|7.4
bmse000887|PABA|synonym|D2O|7.4
bmse000887|Paraminol|synonym|D2O|7.4
bmse000887|p-Aminobenzoic acid|synonym|D2O|7.4
bmse000887|Rvpaba|synonym|D2O|7.4
bmse000887|Hachemina|synonym|D2O|7.4
bmse000887|Paranate|synonym|D2O|7.4
bmse000887|Anti-chromotrichia factor|synonym|D2O|7.4
bmse000887|Romavit|synonym|D2O|7.4
bmse000887|4-Aminobenzoic acid|synonym|D2O|7.4
bmse000887|para-Aminobenzoic acid|synonym|D2O|7.4
bmse000887|Vitamin BX|synonym|D2O|7.4
bmse000887|Bacterial vitamin H1|synonym|D2O|7.4
bmse000887|4-aminobenzoic acid|IUPAC|D2O|7.4
bmse000887|4-aminobenzoic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000887|4-aminobenzoic acid|IUPAC_CAS|D2O|7.4
bmse000887|4-aminobenzoic acid|IUPAC_OPENEYE|D2O|7.4
bmse000887|4-aminobenzoic acid|IUPAC_SYSTEMATIC|D2O|7.4
bmse000888|Pantholic-L|synonym|D2O|7.4
bmse000888|Inosine|synonym|D2O|7.4
bmse000888|Panholic-L|synonym|D2O|7.4
bmse000888|9-beta-D-Ribofuranosylhypoxanthine|synonym|D2O|7.4
bmse000888|Inosina [INN-Spanish]|synonym|D2O|7.4
bmse000888|beta-D-Ribofuranoside, hypoxanthine-9|synonym|D2O|7.4
bmse000888|Hypoxanthine, 9-beta-D-ribofuranosyl-|synonym|D2O|7.4
bmse000888|Hypoxanthine riboside|synonym|D2O|7.4
bmse000888|INO 495|synonym|D2O|7.4
bmse000888|INOSINE|synonym|D2O|7.4
bmse000888|Oxiamin|synonym|D2O|7.4
bmse000888|Inosinum [INN-Latin]|synonym|D2O|7.4
bmse000888|Ribonosine|synonym|D2O|7.4
bmse000888|Atorel|synonym|D2O|7.4
bmse000888|Trophicardyl|synonym|D2O|7.4
bmse000888|Hypoxanthine ribonucleoside|synonym|D2O|7.4
bmse000888|Hypoxanthine D-riboside|synonym|D2O|7.4
bmse000888|beta-Inosine|synonym|D2O|7.4
bmse000888|Selfer|synonym|D2O|7.4
bmse000888|Hypoxanthosine|synonym|D2O|7.4
bmse000888|HXR|synonym|D2O|7.4
bmse000888|Hypoxanthine nucleoside|synonym|D2O|7.4
bmse000888|INO|synonym|D2O|7.4
bmse000888|Inosine [INN:JAN]|synonym|D2O|7.4
bmse000888|inosine|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000888|inosine|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000888|inosine|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000888|inosine|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000888|inosine|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000889|D-(+)-Cellobiose|synonym|D2O|7.4
bmse000889|D-Glucosyl-beta-(1-4)-D-glucose|synonym|D2O|7.4
bmse000889|D-Glucose, 4-O-beta-D-glucopyranosyl-|synonym|D2O|7.4
bmse000889|Cellobiose|synonym|D2O|7.4
bmse000889|D-Cellobiose|synonym|D2O|7.4
bmse000889|4-(beta-D-Glucosido)-D-glucose|synonym|D2O|7.4
bmse000889|4-beta-D-Glucopyranosyl-D-glucopyranose|synonym|D2O|7.4
bmse000889|Cellose|synonym|D2O|7.4
bmse000889|4-O-beta-D-Glucopyranosyl-D-glucose|synonym|D2O|7.4
bmse000889|CELLOBIOSE|synonym|D2O|7.4
bmse000889|1-beta-D-Glucopyranosyl-4-D-glucopyranose|synonym|D2O|7.4
bmse000889|(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3R,4S,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy-oxane-3,4,5-triol|IUPAC|D2O|7.4
bmse000889|(2R,3R,4S,5R,6S)-2-methylol-6-[(2R,3R,4S,5R,6R)-4,5,6-trihydroxy-2-methylol-tetrahydropyran-3-yl]oxy-tetrahydropyran-3,4,5-triol|IUPAC_TRADITIONAL|D2O|7.4
bmse000889|(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3R,4S,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)tetrahydropyran-3-yl]oxy-tetrahydropyran-3,4,5-triol|IUPAC_CAS|D2O|7.4
bmse000889|(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-[(2R,3R,4S,5R,6R)-4,5,6-trihydroxy-2-(hydroxymethyl)tetrahydropyran-3-yl]oxy-tetrahydropyran-3,4,5-triol|IUPAC_OPENEYE|D2O|7.4
bmse000889|(3R,4S,5R,6R)-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-oxane-2,3,4-triol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000890|N-2-Hydroxyethylpiperazine-N'-ethanesulfonic acid|synonym|D2O|7.4
bmse000890|4-(2-Hydroxyethyl)-1-piperazineethanesulfonic acid|synonym|D2O|7.4
bmse000890|N-2-Hydroxyethylpiperazine N',2'-ethanesulfonic acid|synonym|D2O|7.4
bmse000890|N-2-Hydroxyethylpiperazine-N'-ethanesulfonate|synonym|D2O|7.4
bmse000890|4-(2-Hydroxyethyl)-1-piperazineethane sulfonic acid|synonym|D2O|7.4
bmse000890|HEPES|synonym|D2O|7.4
bmse000890|1-Piperazineethanesulfonic acid, 4-(2-hydroxyethyl)-|synonym|D2O|7.4
bmse000890|N-2-Hydroxyethylpiperazine-N-ethane sulfonic acid|synonym|D2O|7.4
bmse000890|4-(2-Hydroxyethyl)piperazin-1-ylethanesulphonic acid|synonym|D2O|7.4
bmse000890|2-[4-(2-hydroxyethyl)-2,3,5,6-tetrahydropyrazin-1-yl]ethanesulfonate|IUPAC|D2O|7.4
bmse000890|2-[4-(2-hydroxyethyl)-2,3,5,6-tetrahydropyrazin-1-yl]ethanesulfonate|IUPAC_TRADITIONAL|D2O|7.4
bmse000890|2-[4-(2-hydroxyethyl)-2,3,5,6-tetrahydropyrazin-1-yl]ethanesulfonate|IUPAC_CAS|D2O|7.4
bmse000890|2-[4-(2-hydroxyethyl)-2,3,5,6-tetrahydropyrazin-1-yl]ethanesulfonate|IUPAC_OPENEYE|D2O|7.4
bmse000890|2-[4-(2-hydroxyethyl)-2,3,5,6-tetrahydropyrazin-1-yl]ethanesulfonate|IUPAC_SYSTEMATIC|D2O|7.4
bmse000891|4-Hydroxyphenylethylamine|synonym|D2O|7.4
bmse000891|4-Hydroxyphenethylamine|synonym|D2O|7.4
bmse000891|Tyramin|synonym|D2O|7.4
bmse000891|2-(4-Hydroxyphenyl)ethylamine|synonym|D2O|7.4
bmse000891|Tyrosamine|synonym|D2O|7.4
bmse000891|4-(2-Aminoethyl)phenol|synonym|D2O|7.4
bmse000891|Tyramine|synonym|D2O|7.4
bmse000891|Phenethylamine, p-hydroxy-|synonym|D2O|7.4
bmse000891|beta-Hydroxyphenylethylamine|synonym|D2O|7.4
bmse000891|Tocosine|synonym|D2O|7.4
bmse000891|Phenol, p-(2-aminoethyl)-|synonym|D2O|7.4
bmse000891|2-(p-Hydroxyphenyl)ethylamine|synonym|D2O|7.4
bmse000891|Phenol, 4-(2-aminoethyl)-|synonym|D2O|7.4
bmse000891|Uteramine|synonym|D2O|7.4
bmse000891|Tenosin-wirkstoff|synonym|D2O|7.4
bmse000891|TYRAMINE|synonym|D2O|7.4
bmse000891|p-Tyramine|synonym|D2O|7.4
bmse000891|p-(2-Aminoethyl)phenol|synonym|D2O|7.4
bmse000891|Benzeneethanamine, 4-hydroxy-|synonym|D2O|7.4
bmse000891|p-beta-Aminoethylphenol|synonym|D2O|7.4
bmse000891|p-Hydroxyphenylethylamine|synonym|D2O|7.4
bmse000891|Systogene|synonym|D2O|7.4
bmse000891|p-Hydroxyphenethylamine|synonym|D2O|7.4
bmse000891|alpha-(4-Hydroxyphenyl)-beta-aminoethane|synonym|D2O|7.4
bmse000891|4-(2-aminoethyl)phenol|IUPAC|D2O|7.4
bmse000891|4-(2-aminoethyl)phenol|IUPAC_TRADITIONAL|D2O|7.4
bmse000891|4-(2-aminoethyl)phenol|IUPAC_CAS|D2O|7.4
bmse000891|4-(2-aminoethyl)phenol|IUPAC_OPENEYE|D2O|7.4
bmse000891|4-(2-aminoethyl)phenol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000892|MES|synonym|D2O|7.4
bmse000892|4-Morpholineethanesulfonic acid|synonym|D2O|7.4
bmse000892|2-(N-Morpholino)ethanesulfonic acid|synonym|D2O|7.4
bmse000892|2-(4-Morpholino)ethanesulfonic acid|synonym|D2O|7.4
bmse000892|2-morpholin-4-ylethanesulfonic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000892|2-morpholinoethanesulfonic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000892|2-morpholinoethanesulfonic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000892|2-(4-morpholinyl)ethanesulfonic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000892|2-morpholin-4-ylethanesulfonic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000893|MOPS|synonym|D2O|7.4
bmse000893|3-(N-Morpholino)propanesulfonic acid|synonym|D2O|7.4
bmse000893|4-Morpholinepropanesulfonic acid|synonym|D2O|7.4
bmse000893|3-morpholin-4-ylpropane-1-sulfonic acid|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000893|3-morpholinopropane-1-sulfonic acid|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000893|3-morpholinopropane-1-sulfonic acid|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000893|3-(4-morpholinyl)-1-propanesulfonic acid|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000893|3-morpholin-4-ylpropane-1-sulfonic acid|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000894|3-carboxypropyl-trimethyl-ammonium|synonym|D2O|7.4
bmse000894|(3-Carboxypropyl)trimethylammonium chloride|synonym|D2O|7.4
bmse000894|Deoxycarnitine hydrochloride|synonym|D2O|7.4
bmse000894|gamma-Butyrobetaine hydrochloride|synonym|D2O|7.4
bmse000894|4-Trimethylammoniobutanoate|synonym|D2O|7.4
bmse000894|3-carboxypropyl(trimethyl)azanium|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000894|3-carboxypropyl(trimethyl)ammonium|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000894|3-carboxypropyl(trimethyl)ammonium|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000894|3-carboxypropyl(trimethyl)ammonium|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000894|trimethyl-(4-oxidanyl-4-oxidanylidene-butyl)azanium|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000895|Acetamide|synonym|D2O|7.4
bmse000895|Ethanamide|synonym|D2O|7.4
bmse000895|Amide C2|synonym|D2O|7.4
bmse000895|acetamide|synonym|D2O|7.4
bmse000895|Acetic acid amide|synonym|D2O|7.4
bmse000895|Ethanimidic acid|synonym|D2O|7.4
bmse000895|Methanecarboxamide|synonym|D2O|7.4
bmse000895|Acetimidic acid|synonym|D2O|7.4
bmse000895|acetamide|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000895|acetamide|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000895|acetamide|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000895|acetamide|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000895|ethanamide|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000896|Acetonitrile|synonym|D2O|7.4
bmse000896|Cyanomethane|synonym|D2O|7.4
bmse000896|Methyl cyanide|synonym|D2O|7.4
bmse000896|Methane, cyano-|synonym|D2O|7.4
bmse000896|Acetonitril [German, Dutch]|synonym|D2O|7.4
bmse000896|ACN|synonym|D2O|7.4
bmse000896|Methylkyanid [Czech]|synonym|D2O|7.4
bmse000896|Cyanure de methyl|synonym|D2O|7.4
bmse000896|Acetonitrile [UN1648]  [Flammable liquid]|synonym|D2O|7.4
bmse000896|Methanecarbonitrile|synonym|D2O|7.4
bmse000896|Cyanure de methyl [French]|synonym|D2O|7.4
bmse000896|Methylkyanid|synonym|D2O|7.4
bmse000896|Ethanenitrile|synonym|D2O|7.4
bmse000896|Ethyl nitrile|synonym|D2O|7.4
bmse000896|Acetonitril|synonym|D2O|7.4
bmse000896|acetonitrile|PUBCHEM_IUPAC_NAME|D2O|7.4
bmse000896|acetonitrile|PUBCHEM_IUPAC_TRADITIONAL_NAME|D2O|7.4
bmse000896|acetonitrile|PUBCHEM_IUPAC_OPENEYE_NAME|D2O|7.4
bmse000896|acetonitrile|PUBCHEM_IUPAC_CAS_NAME|D2O|7.4
bmse000896|ethanenitrile|PUBCHEM_IUPAC_SYSTEMATIC_NAME|D2O|7.4
bmse000897|D-Ornithine|synonym|D2O|7.4
bmse000897|(2R)-2,5-diaminopentanoic acid|IUPAC|D2O|7.4
bmse000897|(2R)-2,5-diaminopentanoic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000897|(2R)-2,5-diaminopentanoic acid|IUPAC_CAS|D2O|7.4
bmse000897|(2R)-2,5-diaminopentanoic acid|IUPAC_OPENEYE|D2O|7.4
bmse000897|(2R)-2,5-diaminopentanoic acid|IUPAC_SYSTEMATIC|D2O|7.4
bmse000898|(D)-XYLOSE|synonym|D2O|7.4
bmse000898|(+)-Xylose|synonym|D2O|7.4
bmse000898|D-Xylose|synonym|D2O|7.4
bmse000898|Xylose|synonym|D2O|7.4
bmse000898|Xylo-Pfan|synonym|D2O|7.4
bmse000898|2,3,4,5-Tetrahydroxypentanal|synonym|D2O|7.4
bmse000898|Xylose, pure|synonym|D2O|7.4
bmse000898|Xylose, D-|synonym|D2O|7.4
bmse000898|Xylose (VAN)|synonym|D2O|7.4
bmse000898|Wood sugar|synonym|D2O|7.4
bmse000898|(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol|IUPAC|D2O|7.4
bmse000898|(2S,3R,4S,5R)-tetrahydropyran-2,3,4,5-tetrol|IUPAC_TRADITIONAL|D2O|7.4
bmse000898|(2S,3R,4S,5R)-tetrahydropyran-2,3,4,5-tetrol|IUPAC_CAS|D2O|7.4
bmse000898|(2S,3R,4S,5R)-tetrahydropyran-2,3,4,5-tetrol|IUPAC_OPENEYE|D2O|7.4
bmse000898|(2S,3R,4S,5R)-oxane-2,3,4,5-tetrol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000899|L-(+)-Arginine|synonym|D2O|7.4
bmse000899|(S)-2-Amino-5-guanidinovaleric acid|synonym|D2O|7.4
bmse000899|L-Arginine|synonym|D2O|7.4
bmse000899|(S)-2-Amino-5-((aminoiminomethyl)amino)pentanoic acid|synonym|D2O|7.4
bmse000899|L-Ornithine, N5-(aminoiminomethyl)-|synonym|D2O|7.4
bmse000899|(L)-Arginine|synonym|D2O|7.4
bmse000899|Arginine|synonym|D2O|7.4
bmse000899|Pentanoic acid, 2-amino-5-((aminoiminomethyl)amino)-, (S)-|synonym|D2O|7.4
bmse000899|L-alpha-Amino-delta-guanidinovaleric acid|synonym|D2O|7.4
bmse000899|1-Amino-4-guanidovaleric acid|synonym|D2O|7.4
bmse000899|L-Norvaline, 5-((aminoiminomethyl)amino)-|synonym|D2O|7.4
bmse000899|Arginina|synonym|D2O|7.4
bmse000899|ARGININE, L-|synonym|D2O|7.4
bmse000899|(2S)-2-amino-5-(diaminomethylideneamino)pentanoic acid|IUPAC|D2O|7.4
bmse000899|(2S)-2-amino-5-guanidino-pentanoic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000899|(2S)-2-amino-5-guanidino-pentanoic acid|IUPAC_CAS|D2O|7.4
bmse000899|(2S)-2-amino-5-guanidino-pentanoic acid|IUPAC_OPENEYE|D2O|7.4
bmse000900|Phenylalanine, L-|synonym|D2O|7.4
bmse000900|(S)-alpha-Aminohydrocinnamic acid|synonym|D2O|7.4
bmse000900|(S)-Phenylalanine|synonym|D2O|7.4
bmse000900|L-Alanine, 3-phenyl-|synonym|D2O|7.4
bmse000900|Phenylalanine|synonym|D2O|7.4
bmse000900|3-Phenyl-L-alanine|synonym|D2O|7.4
bmse000900|Phenylalanine (VAN)|synonym|D2O|7.4
bmse000900|(S)-alpha-Amino-beta-phenylpropionic acid|synonym|D2O|7.4
bmse000900|Phenylalaninum [Latin]|synonym|D2O|7.4
bmse000900|alpha-Aminohydrocinnamic acid, L-|synonym|D2O|7.4
bmse000900|(L)-Phenylalanine|synonym|D2O|7.4
bmse000900|alpha-Amino-beta-phenylpropionic acid, L-|synonym|D2O|7.4
bmse000900|L-Phenylalanine|synonym|D2O|7.4
bmse000900|Hydrocinnamic acid, alpha-amino-|synonym|D2O|7.4
bmse000900|2-Amino-3-phenylpropionic acid, L-|synonym|D2O|7.4
bmse000900|(S)-2-Amino-3-phenylpropanoic acid|synonym|D2O|7.4
bmse000900|beta-Phenyl-L-alanine|synonym|D2O|7.4
bmse000900|Alanine, 3-phenyl-|synonym|D2O|7.4
bmse000900|(S)-alpha-Amino-benzenepropanoic acid|synonym|D2O|7.4
bmse000900|Fenilalanina [Spanish]|synonym|D2O|7.4
bmse000900|(S)-2-Amino-3-phenylpropionic acid|synonym|D2O|7.4
bmse000900|L-PHENYLALININE|synonym|D2O|7.4
bmse000900|L-Alanine, phenyl-|synonym|D2O|7.4
bmse000900|Phenylalanine [USAN:INN:JAN]|synonym|D2O|7.4
bmse000900|L-Antibiotic FN 1636|synonym|D2O|7.4
bmse000900|beta-Phenylalnine, (-)-|synonym|D2O|7.4
bmse000900|Alanine, phenyl-, L-|synonym|D2O|7.4
bmse000900|3-Phenylalanine|synonym|D2O|7.4
bmse000900|Benzenepropanoic acid, alpha-amino-, (S)-|synonym|D2O|7.4
bmse000900|(2S)-2-amino-3-phenyl-propanoic acid|IUPAC|D2O|7.4
bmse000900|(2S)-2-amino-3-phenyl-propanoic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000900|(2S)-2-amino-3-phenyl-propanoic acid|IUPAC_CAS|D2O|7.4
bmse000900|(2S)-2-amino-3-phenyl-propanoic acid|IUPAC_OPENEYE|D2O|7.4
bmse000900|(2S)-2-amino-3-phenyl-propanoic acid|IUPAC_SYSTEMATIC|D2O|7.4
bmse000901|INOSITOL|synonym|D2O|7.4
bmse000901|Inositol, i-|synonym|D2O|7.4
bmse000901|L-myo-Inositol|synonym|D2O|7.4
bmse000901|1L-myo-Inositol|synonym|D2O|7.4
bmse000901|Myoinositol|synonym|D2O|7.4
bmse000901|cis-1,2,3,5-trans-4,6-Cyclohexanehexol|synonym|D2O|7.4
bmse000901|Inositene|synonym|D2O|7.4
bmse000901|Inositol|synonym|D2O|7.4
bmse000901|Mesol|synonym|D2O|7.4
bmse000901|myo-Inositol|synonym|D2O|7.4
bmse000901|Inositina|synonym|D2O|7.4
bmse000901|Phaseomannite|synonym|D2O|7.4
bmse000901|D-myo-Inositol|synonym|D2O|7.4
bmse000901|1D-myo-Inositol|synonym|D2O|7.4
bmse000901|Mesovit|synonym|D2O|7.4
bmse000901|Dambose|synonym|D2O|7.4
bmse000901|Isoinositol|synonym|D2O|7.4
bmse000901|Mesoinosite|synonym|D2O|7.4
bmse000901|i-Inositol|synonym|D2O|7.4
bmse000901|Iso-inositol|synonym|D2O|7.4
bmse000901|Inositol, meso-|synonym|D2O|7.4
bmse000901|Inositol (VAN)|synonym|D2O|7.4
bmse000901|1,2,3,5-trans-4,6-Cyclohexanehexol, cis-|synonym|D2O|7.4
bmse000901|Nucite|synonym|D2O|7.4
bmse000901|Bios I|synonym|D2O|7.4
bmse000901|Mesoinosit|synonym|D2O|7.4
bmse000901|Inosital|synonym|D2O|7.4
bmse000901|Mesoinositol|synonym|D2O|7.4
bmse000901|Inositol, myo-|synonym|D2O|7.4
bmse000901|Myoinosite|synonym|D2O|7.4
bmse000901|Scyllite|synonym|D2O|7.4
bmse000901|Insitolum|synonym|D2O|7.4
bmse000901|meso-Inositol|synonym|D2O|7.4
bmse000901|Cyclohexitol|synonym|D2O|7.4
bmse000901|Meat sugar|synonym|D2O|7.4
bmse000901|Inositol, myo- (8CI)|synonym|D2O|7.4
bmse000901|Phaseomannitol|synonym|D2O|7.4
bmse000901|cyclohexane-1,2,3,4,5,6-hexol|IUPAC|D2O|7.4
bmse000901|cyclohexane-1,2,3,4,5,6-hexol|IUPAC_TRADITIONAL|D2O|7.4
bmse000901|cyclohexane-1,2,3,4,5,6-hexol|IUPAC_CAS|D2O|7.4
bmse000901|cyclohexane-1,2,3,4,5,6-hexol|IUPAC_OPENEYE|D2O|7.4
bmse000901|cyclohexane-1,2,3,4,5,6-hexol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000902|beta-D-Fructose|synonym|D2O|7.4
bmse000902|D-arabino-Hexulose|synonym|D2O|7.4
bmse000902|D-Fructose|synonym|D2O|7.4
bmse000902|Fruit sugar|synonym|D2O|7.4
bmse000902|beta-Levulose|synonym|D2O|7.4
bmse000902|Levulose|synonym|D2O|7.4
bmse000902|(2R,3S,4R,5R)-2,5-bis(hydroxymethyl)oxolane-2,3,4-triol|IUPAC|D2O|7.4
bmse000902|(2R,3S,4R,5R)-2,5-dimethyloltetrahydrofuran-2,3,4-triol|IUPAC_TRADITIONAL|D2O|7.4
bmse000902|(2R,3S,4R,5R)-2,5-bis(hydroxymethyl)tetrahydrofuran-2,3,4-triol|IUPAC_CAS|D2O|7.4
bmse000902|(2R,3S,4R,5R)-2,5-bis(hydroxymethyl)tetrahydrofuran-2,3,4-triol|IUPAC_OPENEYE|D2O|7.4
bmse000902|(2R,3S,4R,5R)-2,5-bis(hydroxymethyl)oxolane-2,3,4-triol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000903|D-Sorbose|synonym|D2O|7.4
bmse000903|D-xylo-Hexulose|synonym|D2O|7.4
bmse000903|(3R,4S,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol|IUPAC|D2O|7.4
bmse000903|(3R,4S,5R)-2-methyloltetrahydropyran-2,3,4,5-tetrol|IUPAC_TRADITIONAL|D2O|7.4
bmse000903|(3R,4S,5R)-2-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetrol|IUPAC_CAS|D2O|7.4
bmse000903|(3R,4S,5R)-2-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetrol|IUPAC_OPENEYE|D2O|7.4
bmse000903|(3R,4S,5R)-2-(hydroxymethyl)oxane-2,3,4,5-tetrol|IUPAC_SYSTEMATIC|D2O|7.4
bmse000904|Kyselina hydroxybutandiova [Czech]|synonym|D2O|7.4
bmse000904|Kyselina jablecna|synonym|D2O|7.4
bmse000904|Musashi-no-Ringosan|synonym|D2O|7.4
bmse000904|Hydroxysuccinic acid|synonym|D2O|7.4
bmse000904|DL-Malic acid|synonym|D2O|7.4
bmse000904|(+-)-1-Hydroxy-1,2-ethanedicarboxylic acid|synonym|D2O|7.4
bmse000904|Kyselina jablecna [Czech]|synonym|D2O|7.4
bmse000904|2-Hydroxybutanedioic acid|synonym|D2O|7.4
bmse000904|Pomalus acid|synonym|D2O|7.4
bmse000904|2-Hydroxyethane-1,2-dicarboxylic acid|synonym|D2O|7.4
bmse000904|Malate|synonym|D2O|7.4
bmse000904|Malic acid, dl-|synonym|D2O|7.4
bmse000904|alpha-Hydroxysuccinic acid|synonym|D2O|7.4
bmse000904|Deoxytetraric acid|synonym|D2O|7.4
bmse000904|MALIC ACID|synonym|D2O|7.4
bmse000904|Succinic acid, hydroxy-|synonym|D2O|7.4
bmse000904|Hydroxybutandisaeure|synonym|D2O|7.4
bmse000904|Malic acid|synonym|D2O|7.4
bmse000904|Monohydroxybernsteinsaeure|synonym|D2O|7.4
bmse000904|Hydroxybutanedioic acid|synonym|D2O|7.4
bmse000904|Butanedioic acid, hydroxy-|synonym|D2O|7.4
bmse000904|R,S(+-)-Malic acid|synonym|D2O|7.4
bmse000904|2-hydroxybutanedioic acid|IUPAC|D2O|7.4
bmse000904|2-hydroxysuccinic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000904|2-hydroxybutanedioic acid|IUPAC_CAS|D2O|7.4
bmse000904|2-hydroxybutanedioic acid|IUPAC_OPENEYE|D2O|7.4
bmse000904|2-hydroxybutanedioic acid|IUPAC_SYSTEMATIC|D2O|7.4
bmse000905|3-HYDROXYBUTYRIC ACID|synonym|D2O|7.4
bmse000905|DL-beta-Hydroxybutyric acid|synonym|D2O|7.4
bmse000905|beta-Hydroxy-n-butyric acid|synonym|D2O|7.4
bmse000905|Butanoic acid, 3-hydroxy-|synonym|D2O|7.4
bmse000905|Butyric acid, 3-hydroxy- (8CI)|synonym|D2O|7.4
bmse000905|3 HBA|synonym|D2O|7.4
bmse000905|(1)-3-Hydroxybutyric acid|synonym|D2O|7.4
bmse000905|3-Hydroxybutanoic acid|synonym|D2O|7.4
bmse000905|beta-Hydroxybuttersaeure|synonym|D2O|7.4
bmse000905|3-Hydroxybuttersaeure|synonym|D2O|7.4
bmse000905|beta-Hydroxybutyric acid|synonym|D2O|7.4
bmse000905|3-hydroxybutanoic acid|IUPAC|D2O|7.4
bmse000905|3-hydroxybutanoic acid|IUPAC_TRADITIONAL|D2O|7.4
bmse000905|3-hydroxybutanoic acid|IUPAC_CAS|D2O|7.4
bmse000905|3-hydroxybutanoic acid|IUPAC_OPENEYE|D2O|7.4
